filename,neuron,trial_number,layer,kernel_size,epoch_number,test_acc_original,test_loss_original,test_acc_inverted,test_loss_inverted
./results/_l_l3_n64_t3.json,64,3,3,1,4,0.9783999919891351,3.213842868804931,0.967700004577636,3.225534677505493
./results/_l_l3_n64_t2.json,64,2,3,1,4,0.86760002374649,3.320638656616211,0.843500018119812,3.349528074264526
./results/_l_l2_n64_t1.json,64,1,2,1,4,0.9763000011444091,3.215637445449829,0.9585000276565551,3.237355470657348
./results/_l_l2_n64_t2.json,64,2,2,1,4,0.9781000018119811,3.213967084884643,0.9404000043869011,3.254774332046509
./results/_l_l2_n64_t3.json,64,3,2,1,4,0.972699999809265,3.220903635025024,0.9494000077247621,3.249989509582519
./results/_l_l3_n64_t1.json,64,1,3,1,4,0.976899981498718,3.216650485992431,0.9462000131607051,3.250271081924438
./results/neurons_n64.json,64,1,1,1,4,0.9620000123977661,3.313564777374267,0.8865000009536741,3.339542865753174
./results/neurons_n64_t2.json,64,2,1,1,4,0.8804000020027161,3.311815738677978,0.8148999810218811,3.386085271835327
